Generation,Fitness,Waypoints
3,293.61121253967286,"[{""Position"":{""X"":17.965968212585164,""Y"":17.965968212585164}},{""Position"":{""X"":251.19148706658055,""Y"":337.0356075085056}},{""Position"":{""X"":135.02100257200715,""Y"":165.15897974584024}},{""Position"":{""X"":371.8314786170018,""Y"":442.31375202069296}},{""Position"":{""X"":431.43883519944836,""Y"":339.81377656540917}}]"
0,0,"[{""Position"":{""X"":57.69603383588185,""Y"":0.0}},{""Position"":{""X"":71.52563338611043,""Y"":0.0}},{""Position"":{""X"":131.67327893609962,""Y"":0.0}},{""Position"":{""X"":131.67327893609962,""Y"":65.95618182663857}},{""Position"":{""X"":166.0308109437717,""Y"":65.95618182663857}}]"
4,321.1107038021088,"[{""Position"":{""X"":233.3794239111315,""Y"":151.99228453673555}},{""Position"":{""X"":46.610634726572115,""Y"":19.34458869824305}},{""Position"":{""X"":93.08850123719833,""Y"":62.536120297744645}},{""Position"":{""X"":87.65199747673113,""Y"":21.41028898256981}},{""Position"":{""X"":8.207150012971278,""Y"":217.63315361393614}}]"
4,320.7828902959824,"[{""Position"":{""X"":203.7274808403702,""Y"":251.96403296153687}},{""Position"":{""X"":92.59473780803415,""Y"":111.06091617330699}},{""Position"":{""X"":258.4818182140878,""Y"":386.9801918472952}},{""Position"":{""X"":-80.25438780632706,""Y"":93.39473305248342}},{""Position"":{""X"":140.24099140163017,""Y"":112.75454446365211}}]"
4,287.78565497398375,"[{""Position"":{""X"":233.3794239111315,""Y"":151.99228453673555}},{""Position"":{""X"":46.610634726572115,""Y"":19.34458869824305}},{""Position"":{""X"":93.08850123719833,""Y"":62.536120297744645}},{""Position"":{""X"":87.65199747673113,""Y"":21.41028898256981}},{""Position"":{""X"":431.43883519944836,""Y"":339.81377656540917}}]"
4,316.94980669021606,"[{""Position"":{""X"":54.64506163669543,""Y"":44.622093608573735}},{""Position"":{""X"":92.59473780803415,""Y"":111.06091617330699}},{""Position"":{""X"":135.02100257200715,""Y"":165.15897974584024}},{""Position"":{""X"":371.8314786170018,""Y"":442.31375202069296}},{""Position"":{""X"":8.207150012971278,""Y"":217.63315361393614}}]"
4,292.6443313360214,"[{""Position"":{""X"":203.7274808403702,""Y"":251.96403296153687}},{""Position"":{""X"":251.19148706658055,""Y"":337.0356075085056}},{""Position"":{""X"":135.02100257200715,""Y"":165.15897974584024}},{""Position"":{""X"":371.8314786170018,""Y"":442.31375202069296}},{""Position"":{""X"":431.43883519944836,""Y"":339.81377656540917}}]"
4,337.99873046875,"[{""Position"":{""X"":233.3794239111315,""Y"":151.99228453673555}},{""Position"":{""X"":92.59473780803415,""Y"":111.06091617330699}},{""Position"":{""X"":258.4818182140878,""Y"":386.9801918472952}},{""Position"":{""X"":-80.25438780632706,""Y"":93.39473305248342}},{""Position"":{""X"":140.24099140163017,""Y"":112.75454446365211}}]"
4,309.8902045249939,"[{""Position"":{""X"":233.3794239111315,""Y"":151.99228453673555}},{""Position"":{""X"":92.59473780803415,""Y"":111.06091617330699}},{""Position"":{""X"":135.02100257200715,""Y"":165.15897974584024}},{""Position"":{""X"":371.8314786170018,""Y"":442.31375202069296}},{""Position"":{""X"":431.43883519944836,""Y"":339.81377656540917}}]"
4,295.7939352989197,"[{""Position"":{""X"":54.64506163669543,""Y"":44.622093608573735}},{""Position"":{""X"":73.2613102466286,""Y"":60.40660223907386}},{""Position"":{""X"":135.02100257200715,""Y"":165.15897974584024}},{""Position"":{""X"":371.8314786170018,""Y"":442.31375202069296}},{""Position"":{""X"":140.24099140163017,""Y"":112.75454446365211}}]"
4,292.6443313360214,"[{""Position"":{""X"":203.7274808403702,""Y"":251.96403296153687}},{""Position"":{""X"":251.19148706658055,""Y"":337.0356075085056}},{""Position"":{""X"":135.02100257200715,""Y"":165.15897974584024}},{""Position"":{""X"":371.8314786170018,""Y"":442.31375202069296}},{""Position"":{""X"":431.43883519944836,""Y"":339.81377656540917}}]"
4,316.69809617996214,"[{""Position"":{""X"":17.965968212585164,""Y"":17.965968212585164}},{""Position"":{""X"":92.59473780803415,""Y"":111.06091617330699}},{""Position"":{""X"":258.4818182140878,""Y"":386.9801918472952}},{""Position"":{""X"":-80.25438780632706,""Y"":93.39473305248342}},{""Position"":{""X"":85.91526839286763,""Y"":60.524845299070165}}]"
4,309.84420850276945,"[{""Position"":{""X"":203.7274808403702,""Y"":251.96403296153687}},{""Position"":{""X"":92.59473780803415,""Y"":111.06091617330699}},{""Position"":{""X"":88.78648537253655,""Y"":30.593041887536526}},{""Position"":{""X"":2.164082760400923,""Y"":143.12720007675384}},{""Position"":{""X"":3.069298039657081,""Y"":185.29035453077935}}]"
4,278.01248519420625,"[{""Position"":{""X"":203.7274808403702,""Y"":251.96403296153687}},{""Position"":{""X"":92.59473780803415,""Y"":111.06091617330699}},{""Position"":{""X"":93.08850123719833,""Y"":62.536120297744645}},{""Position"":{""X"":87.65199747673113,""Y"":21.41028898256981}},{""Position"":{""X"":431.43883519944836,""Y"":339.81377656540917}}]"
4,293.61121253967286,"[{""Position"":{""X"":17.965968212585164,""Y"":17.965968212585164}},{""Position"":{""X"":251.19148706658055,""Y"":337.0356075085056}},{""Position"":{""X"":135.02100257200715,""Y"":165.15897974584024}},{""Position"":{""X"":371.8314786170018,""Y"":442.31375202069296}},{""Position"":{""X"":431.43883519944836,""Y"":339.81377656540917}}]"
